business_id,name
C3-FHGw5P9nWvJOGvpsZzQ,Casas Lindas Apartments by HSL Asset Management
F45Xm5A950Kmm9Zs13aW0g,Reflections at the Buttes
NM338Sk25RGU-nHZYydKEQ,Presidio Plumbing with Solar Heating
ksma5FPvWkaZvcwHz_bZPA,McDonald's
2oeIjJJ981288s34A7tJmw,Tucson Dog Trainers
ak7Rmz3Mu48qfqnw4ExiTA,The Buffalo Spot - Tucson
LmbGTYqufVQX8kWuUzO8mg,Tucson Trap & Skeet Club
G1Lp17Kv3j9TPLpHbb5bRQ,XO Hair N Lash
4iE-M3Oonu83VVYPTMI2LA,Fish Window Cleaning
0z-pNv_92L_-LiYV_XlcSw,Brawley's Restaurant
MO82R6jbTZQJDSFgjde2NQ,Target
c1lnt8TTtcxhmeg2R4IKpg,Luxury Nails
KolSKfFcHDODAN49AweaYA,STAT Computer Services
Xum0rTPsBZ81VtaP_1CMuQ,Patio Connection
ypAZot5YGtxHGuZKI5pgvQ,Tucson Grill Cleaning LLC
F7U35Lko7wEiulTOl1muSA,Grinz Orthodontics-Tucson
1GM63iRRlcaxjGbzfPb3Aw,Sherwin-Williams Paint Store
23wO6ic61V41UfGz9eCeQQ,Nothing Bundt Cakes
ciLydXHeKxmvSsYMc4StUw,Pantano Car Wash
9xm4aIAT_xwRoTxc0_8AWQ,Townplace Suites Tucson Airport
0jwZeXtZ91OaYP1XjId_Uw,PAWS Veterinary Center
z0ejgoI5PaXuXqU7ZVotrw,Pima Pain Center - Tucson
KX2170dzDtCi9hb3vMryKQ,Casablanca Restaurant & Hookah Lounge
MUBpOULTCt7gSWfWNjmHTg,Foothills Sports Medicine Physical Therapy
aiqbuqwA8ZyTuu4W5JaD3g,Danny's Baboquivari Restaurant & Lounge
hpfYTeDKmyrB3e5BA5PGPQ,Shop-4-A-Cause
-t9dKUGyLHGww3S3L9fj-w,AT&T Store
wzfhEazaPDgefDfNM7DisQ,Penske Truck Rental
WF_KgJ1tuhz6rMI4_xZSRw,Al J's Tavern
jmwasbZfgj3honf79qKsnA,Street- Taco and Beer Co.
8AKqLWMjkvzZ0TMakov2xg,Diablo's Sports Bar and Grill
vej-CJsldyvpUOdb7oKYeA,Clean Light
5bBT9M8xCybFd9wVWUYvJA,Pima Community College-West Campus
_AStgdcAhL_0GWrA52tLHg,Medusas On 4th
U6e8OQ-YEUOqMyrym3jhOw,Foothills Barbers
CYvNOuEU-zcIsFnO7uuJJA,Girlfriends Closet
-a75AN03TRYEjnxWz_8xeA,Hertz Car Rental
o2Xb3zoCtkYLBznqHx3G9Q,Barnett's Towing Service
O1fVJehyZyuTMgn-kXbpSg,Wood-Oberholtzer High-Performance Center
rPKaAsWOJgWvde3aqU5mLQ,Sun-Rise Baking Company
7n38A043lt634U5my5-q7g,MPG Automotive Services
bN7-A2GlVz2Job3frIPy9w,The Screamery HandCrafted Ice Cream
VF2PtrstMeasOK_4d4VHVA,Pizza Hut
p-oXKlQ_6JUCb1pZKYmq-w,BevMo!
tQpg6AeXMCdIXF4cN9MKVw,Margarita Bay
bJ4WT0fbOk5zOgtDpT_thg,Affordable Home Realty
c_OxtZJm3-McbujFyknJiA,Horn Pest Management
mV7t_gMffW7C6DjbVw2QVQ,Saguaro Aquatics
rDZwAhD1eL0cCb6n4OMTIA,LaserOne MedSpa
Wd9JBLjCCh5yTF0vPAxCAA,El Merendero
rNC29nSYKSOjaWMuP8qDRg,Carondelet Foothills Surgery
6EWvbBAwKCuwOrt9yeiTfw,BioLife Plasma Services
gGCIGJcKWoPC9xZNDeX3pA,eegee's
ihMMMEO19h18rc-UWXgaTg,Hampton Inn
_Xqb_Xk3Nyrp6dw2gQLBUw,"Smart Parts, PC"
zSnauQCNDfXyltOH_e1d8w,Studio 37 Nail Lounge
L8M_1RJMs5fvecy-JglINw,Chirco Performance & Restoration
Nr4FCJhakweOGBhcPLrt9g,Sunburst Optical
2cpdYwMOeKQtiMDvm39nKg,Cody's Beef 'n Beans
RPxrAiJ3krxtv-UQmt0RlQ,Orange Grove Family Practice
VLVEJw1_DSgocNuqoicswA,Discount Tire
toLPc-WXfR97rEPLrE_Seg,Best Buy SW Tucson
OHAPCbkNHV7SkUcUiwddZQ,Tucson Massage Company
KBw_1ODSmzbFJrtHfz9Tvg,Bankers Title Service
q5E1yuehTzLrV5L9SvyrpA,Coyote Wash
CvPp2DcyJ5Lbz3Wvv7ccmw,Harbottle Brewing Company
b7OFFdLhvJn5mK5yLu-T6A,Casas Adobe Physicians
KPI0trKirkXDT8oroNfq3g,Blake's Lotaburger
fgig5QHniA0BKaddQsVFfA,Toni & Guy - Tucson
VCvEfLdVxEym1bi4k6nbMw,Mystery Escape Room
p-vRA4n3m9lxxBSYRl7ZXw,Broadway Bicycles
Hnm9ZBYyq0VaJTzR0CYnlA,Helzberg Diamonds
Twf30LA9-rLZFE0dvihz8A,Red Diamond Rentals
2CxagH3jjhdQer2XiUIgQA,Title Security Agency
8pLHRpAe6YPL0FVOKkyVKw,VCA Valley Animal Hospital and Emergency Center
AIjfvtKIpyB2Lam5cEA7Fw,Ambiance Pool Service & Supplies
VKsUD10Im3o72K0bEmSVAg,FN Vapor
vGgAW3kLPjRFQCrndE6l9w,Agustín Brasserie
mqtE-aV-dXwm9Lk9Pfrr1w,Bellazza Beauty Bar 2.0
Af56BYIwdweK7dbOPqmlZg,Fast Fix Jewelry and Watch Repairs
L4f7DvOdzkqPlltqmwL0Rg,CRUDA Mariscos & Oyster Bar
eLTKLGnhQ6ibTGaLjxK-0Q,Cubbon's Auto Service
dP0ikOU7PzP2an4p-qOALA,Principal Property Management
6N9T23_iXkcOCh6boAXpIg,Nox Kitchen + Cocktails
8qCbeHopky8xpGndJCcr7w,eegee's
JqM8vvTO11l5Hp53VOIQvQ,Encantada Riverside Crossing
S2233x-r73hC5l4s9keI7Q,Aladdin Graphics On Apparel
ASvyYCq7DKfaWChQ1SihSA,Pima Neurology
rdtMeOwRcXw4mJVxiBQ_IQ,La Mesa Tortillas
Tp_RH-9nUvDr70YlwaQwyQ,"Raad Taki, MD"
EAj592Fq2aQiWjwa8ideiQ,Officemax
7L1kXfwU5XM6f6Jxo_L7Yg,Casa Molina Del Norte
dJxWoUtmgu7phJMamxXd-g,Brake Masters
yyTuqf5DIJG0NAWnwMQiWg,Amazing Discoveries
Bey6zC3Q6D1PTzqzPU32VA,Legends Bar And Grill
sYv7qr5k01BEG-t3ksJFpw,Jessica Moats
RljFimK79ku2fuhUdDSXJg,Brooklyn Bedding
9R5DEL3GRGYnGrCbmESZSA,Sparkle Window Cleaning Service
iuv_kT2zc_-4KFdUPFd9Xg,Michaels
4kl24gxD80wSNExPZhtGvw,Red Angel's Mobile Car Detailing
9Iu0AHkZGIqcf3pN0QVUqg,Discount Door Service
L8loDMdmEMcAzgNajXaCzw,KMS Enterprises
JQsDoGIv4XBtypoMS0m2cg,QuikTrip
B10mqANgHvL8gBteo1UhAA,Caruso's
A5Ag1HcBjvJ3K-z_XbBkhQ,Table Talk At Home
zuXlPQ0Jk_5nX6aMsfnLAg,A American Electrical Services
LzT90kqhD4qerJUwk8Bs_Q,Yoga Flow
pJch8MuldB4WJtg6gsTU5Q,The Sweet Coquí
o6M6fFBHl_nsDkYxopZuuw,Main Gate Square
JZTjsww_tdYvE0jaHGz24g,Jump Family Entertainment Center
i6gX7a9S8aEsgUWH0jBLiA,UA Passports
HpSniCGA1LEWzXaWGb4vfw,Oro Valley Landscape Systems
YFMYMfz9L3Wraqb9I9TnfA,Midas
EXSPc33CL-pNsQ_XmalaIw,E Dental Solutions
L2VIQKr-td6vRWvs6stzng,Vizion Nutrition
4UNrSbCu7rFsMOcU966a8g,Papa Murphy's
Lzq-mUgmdLz8mVpb3gGarA,Buffalo Bell
XS_3D0MS6o1xu_Qfr_KA2Q,Great Clips
qMw6as-I4Fz3DySucrBF8Q,Ironwood Dermatology
8-LPWq0IA5gLSV2Id8nKMQ,Dano's Tile Installers
lyYS5AqPN63gG_rNohKqLA,CVS Pharmacy
Ig7rcrzWcQ3MEsJZ2wpw9Q,Arizona's Interior Innovations
DdqPNe8W1XF44CLw94Zb6A,Safeway
84Oc1ujnFjcvR6BhOmm6gQ,Desert Dental Group
HJK8vhukqGWu_c83V9oVLQ,Odie's North 1st Av Garage
Bb5YSi_C9p4Sp6eD4ZCSVQ,Piezanos Rustic Pizza and Wine
gsuUeNvj9iuZPapuZR45tg,Bevmo!
576iPQlICAtPG14e3r6wnw,Action Yard & Tree Services
ipeqBIxJlQ1090ZCvXF0wg,Papa John's Pizza
hkiJtkvSNBiSkc_op9a54A,Hummingbird Cafe
0rsv-Tfm5-VqY_a87ErFmg,Amerisleep - Tucson
4Xfot2NtGkaemcs56gfuiQ,Pyramid Federal Credit Union
fEdDmhp6MQhuPF-iVLcmEw,Carlota's Authentic Mexican Cuisine
2x31vm7m-ySddAlR5GWmbw,Sports Authority
V9XlikTxq0My4gE8LULsjw,Claim Jumper Steakhouse & Bar
P7qY1cGAPgFzaAk3cSBphw,Little Caesars Pizza
oNb6kqjkA7cSRnJnu0oQ5A,1800 Flowers Shoppe
WbA5ud4InNWkizW7HE5kRQ,Penca
jg1YxrBaK9cB4OT1Zx49Hg,Beer Garden At Reilly Craft Pizza
t3qEUu4EaCKN3WQU7Pq3oA,'81 Barbers
2vPz8WIiRGLyYtqadD4SPw,The Candle Factory
BauybYsfqd0y6KDrJ6ZxjQ,Starbucks
kNA3gcAM7N12wEscMpYh4g,Desert Vintage
G1EanzvwOGLx_J-IwxnwtQ,The Frozen Cactus
5gAbGJdr0uB8MyFdOAzClQ,Cactus Grill
WLiqfxv_GhFFA5sm878a2w,Wei Asian Cafe
8djU56gFS-71iMt48K5T7g,Tucson Police Department
WGvdMzEDcflI_SwHD384Wg,Finger Rock Trail
EqEcDeXqIq1YwnzHg_ZUFw,Frost Gelato
Ke2pZwnR-C5ckAQmbTkyzg,Rocks and Ropes
XJK4_FIg5kegPYVBPvYEXA,Barrio Design
u059QnURN3LnLP0Mwg9TOA,Froyo Fresh
egDTVGLfZVWf8-rmFWmwrQ,Quality Plumbing Pros
XDZCIWK9cYZ4JW0fWBacGg,BRAKEmax
wdFNDQbrjjcYVytJ6fmK7g,Sprint Store by Connectivity Source
AOnVgXVcNW3BDiWrOHc9tA,Cost Cutters
YOuhdHxVHt4hfM1GM2TeWg,Mojo Mechanical H&C
Eb_vVPGB9t4hLau4tzypEg,Villa Fresh Italian Kitchen
I0053JmJ5DEFUWSJ8pikhA,Golden Corral Buffet & Grill
bEnKvED1qD5g7rNCXDJbtQ,"The Gathering Point Community Acupuncture, LLC"
4HCouYRe4_2UdLQuIE72Eg,Alterations by Tam
1W3klGEWxUM78sOy6SO3jw,Brothers Carpet-Busters
sE_9-7feDAN7jtU0LeFq3A,Tobacco Barn
1xeDJerv3yWe9aeHE_3oXg,Contreras Gallery and Jewelry
GbJ-uCRqU_2EGUD3sZF9JA,Valley ENT
bkck675FsgpTWnnPWG8nTg,Players Pub
1gA55OrRqilUot7NBBsd0Q,Lynch Brothers Tile & Grout Cleaning
MldkmlfuX3eqPnC_o_GjIw,Tucson Orthopaedic Institute
RGkyjpmYrnV3OnrpZp9AfA,Crossroads 6
uqA2KDjulHpvls2UoJI26w,CVS Pharmacy
TUCD-RBJ02xayvzMXRETqg,Miller's Surplus
GiCEmEwJ_q4IEjnLK_dAKg,Tucson Ear Nose & Throat
fgTOJRkc703E4XRdcr5zRA,Chatime - Bubble Tea Cafe
-Ojne5eWCFPHS19OM78bQg,Park & Bark Mobile Grooming
XvzK4xzpVPq2Tj5gPv1LlA,Motel 6
n5-1AVcqXiThFojV-eQ_og,Dairy Queen
AMN-OTW52_fViTt3vo3dTA,PetSmart
-DI-vf2wcsalEH1zuaHmyw,Roadrunner Hostel
K7fzwfVIKwljV3SVDdVRXw,Dave's Auto Repair
txD3iYrslYxaoxrS0BaYWA,OneAZ Credit Union
TOymebG3PW73IepwGqypHg,VIP Taxi
arp-UJ5f0kMN47oKuMak3w,Prestige Property Management
fmDLQmU0lYjzU9qx6k8qug,Safeway
MRu2_-_PmTu5AI8zoABi2g,Octopus Car Wash
8RshwVwjfXj6MXDtO9qc4Q,Legacy the Salon Spa
ZvN_3pwsnMVQPvtCgl_kkg,Silverbell Dental Care
pIYV5rf6APmubs5F04xiqA,Candiiees Studio Natural Hair Salon
eqLgpNj0DnRpMj63IfGVeA,McDonald's
QktYpHYLMm_HEUvcNNE6Fw,"Republic Services of Tucson, AZ"
Nz0AJVskEAlMVgF2HMhFRw,Sunrise Cafe
GMsGB-hppzbYWyCYIM8xvA,Chopstix Asian Dining
FyXNlwJC3T0p8tDCjvL6bQ,Groome Transportation
35KHrtM1ZYtyZs1b6J1K4A,Donut King
slgQHiqjEpqs-ldAbHit3Q,Roberts Jewelers
IHd8_cnLZe5oILE_oKy-5g,Gary Ray's Texas BBQ
Wj3G4TbrxeBsiG649_me2g,Ironwood Dental
zKf8mDlViSH9TC0DI5d1Sg,Marksman Pistol Institute
i9yd8EPVhzeV9LvQ0xHaHA,AutoZone Auto Parts
gnEyjxoBYQcP9Bz72C95YA,Maloney's
KJK4cCS1Toi7qzpOxcvhFg,La Encantada
Ra8od8K10JLzvBcPBAFM4Q,DeGrazia Gallery in the Sun Museum
LouKUKYCrza_5CIdpdfv5A,Scs Tile
oFs1TqWW71EM4SKMxSienQ,Glockmeister
KFfmCw3ODnR_plV8lj_O4w,Session Yoga
mnSjba8ib9N2WxChYyUc3w,A Lasting Touch Salon
wBT9bd-SPICuYl6DdB3wSQ,Pat's Auto Repair
eo-wP1VMVqsSFoDPeRmGuQ,Signarama
SMk29vRP6SjATOXZtFnwYw,Z Salon & Boutique
ekRKDe4i3zYPPsOlpjyd_Q,Goodwill Outlet Store and Donation Center
0-evjpRKnht75t9J3NE8Zw,Jet Rock Bar and Grill
thAwvjCr5Kke4-p56AWNQg,Bear Down Kitchen
rnzHrYDKmxUhSeqOpFwQBA,Blue Ribbon A Brick Paver Specialist
sDtIjlmqRCEq4TWGlqTqjA,Johnny Rockets
37Msc8eiBXaG-8OBzEiqnw,Cost Cutters
-D_InZvA0lq497RtoNxofw,Mr Baja Fish
izjov9AY-0Hmt7v4jnqdEA,All Makes & Models Auto Repair
qoJH8TCkmXor8BXOcgD5zQ,Chicago Bar
9oQ0ePOsQffsKeRZEQ0cPQ,Quality Inn Airport
w5DsFKVqKcKXm509vjinqw,Jerry Bobs
A9gL4HAH3sDTebQ1MSMjJw,Jackie's K9 Korral Pet Salon
qihXOYNjQkAHov0FEWNLJg,Bashful Bandit
K9-6BYER3XK5eANRtaiyYg,Centennial Hall
hQcAPRwuYFPAbhbpeNPEgA,Apple Farm Diner and Bakery
vmQSsMfDadNYRRgJvkDMfQ,Sunsets Painting
fxv1yDFmkgwkeFs-O7R5HQ,Savor Food & Wine Festival
kFa6yxVrrBbh6oKJxVwPOg,Southwest Gas Corporation
6ruENVuSJ9z4CaQQGuvsPg,Guitar Center
4sH06vFAxbmp1HkSUsmJWg,Travelodge by Wyndham Tucson AZ
nNyXIv9FbnVBuPu78Lt9DA,Edible Arrangements
vdCQoE2il097-vc_gIQzYw,Bruegger's Bagels
3p60SCbWgBMCw7UcREExMw,El Pollo Loco
ezqJL5wLn4ibQdl1jgRuGw,Exclusive Nail Couture
44chpwVvS7tFYrOluKSz9g,T-Mobile
OjF3T-VX-DRogh6zz19AnQ,Nationwide Vision Centers
frxVia9P7TBQBTNH1WrEhw,99 Cents Only Stores
mV13U2bc3IEPnyaOyFxQGQ,Quiznos
pr8RhyScULoKq_p3GzNLEw,Cold Stone Creamery
Duge91tFNGn1aKKb7xWeMw,Awards & T-Shirts To Go
tKJSJeW_IyKKZU1QUfn6hg,Albertsons
3w7NRntdQ9h0KwDsksIt5Q,McDonald's
5vpqoHruyjHALHjxJLSJbA,Gavi Italian Restaurant
f5kgRwWzLWBNofhiLKo8ng,Marana EyeCare
wJmyu7W1K9A_gE8Ed4Bc9w,Trident Grill
SPDgt3l-6QtsSKa8nqc73Q,Dogtopia - Tucson
3_S-LJ7pd2tV_AKPWZir6g,Broadway Grooming
W7NxQw8UYFR0HLPrI08tvw,Chipotle Mexican Grill
YUUMXtU66B4rxwJohSQm7A,Tucson Cookie
uWc9h19N2G8cR7Vo5blL8Q,Waffle House
Y1ZdPCfQ4ndVAmj9lx6I7w,China Olive Super Buffet
EksmIBkeeLCemEmtmGW-3A,Sparkle Cleaners - La Canada
sFQTyTiBqhTpSvyyB73iYA,Oriental Chi
xd0dlJWCGg7A-FCneqWj4g,Instrumental Music Center
I_HZRmIqe7xT6ZW95JdR1Q,Bluepoint Pool Service
8UtpoTzdSQPwvISpFF7WGA,Old Pueblo Locksmith
c4P7jdIvKN-9Ol75pAvXpQ,Volvo Cars Tucson
z60vRuxzZSQAxqZ3jfBLpA,Erv's Automotive
gRjPjLqRd0MtOhP0QYjDZQ,Independence Pump and Motor
vSZRxp9u-zR5hEvOj4J5zA,Merrigans Arizona Road-Runner
8zWNYWPw01YFFe-2K7BFMA,H & R Moves You
RICHQzCR4Gv_2l3maFYcOw,Discount Tire
qQxtBl5fnVQPQTIsUBcDDw,Office Depot - OfficeMax
8i6ila3Nc4jinPNHN1dlrQ,RJ's American Asian
n6JMMwYfzy0Qda19-LE1DA,Childrens Orthopedic Specialists
-bRfcZpmGDa_oVGmJ0PHKw,Frontier Gun Shop
Ei5HBqe012ImhqEr2ZH2gg,Fiamme Pizza
q18WLK-9HANb7gYGGHIIMw,Ricuras de Venezuela
lv2ogJsFaaCIeVOS0HBakw,The Vintage Apartments
fHmd_QZo7oSdQxIkJt6XiQ,Mama's Latte
91GnpMqvdAtztWjIlBCGhA,Sears Customer Care Network
T1p3mPjJ-3ofC0ymnQN93w,Del Cazador - Market
AIqaV2dq_feFvjHZ9LLvFg,Freedom Smoke USA
_D1-iD7On9s_k6P1qAZxSw,All RV Service Center
xwKYBPO0ByGlkvNcr8FdqQ,Le Rendez-vous
V8A0JxgdVetmPKliyVyZgA,Panache Hair & Nails
boIphU_TlxlMJHfFrAM03g,Wienerschnitzel
ch2tRXQLSIFM5GGL-h7_kg,Milennium Motors
ttbLY5Xm6GDvES65XwzUHw,A Tucson Barbershop
kyt8ljz0s1B_g34fd7vkVw,Malta Joe's Baked Goods
fZS5RYYKCXyGIFhJy3Vngw,Cascade Electric
ZB8fLbDH2gK2Ms2LqlqPWw,Safeway
5Ou75rsQZMtr2MINech6gw,Maize
eBGWJYj9meGtvgw0Tm7KwA,Mela's Raspados & Antojitos
nnoeKWNEPYPoYHqMsPTodg,Pima Pet Clinic
5O09IoKwgQkm3aR_Ir5_2w,Ten Fifty-Five Brewing
rkyE7Ru0xySZAJAL2uJ-5Q,Freedom Smoke USA
eZfhvDdol03GkF6PaFWO-A,Blessed Grounds
BHBS953rVL7u-bLp0J__eg,Shaffer Dry Cleaning & Laundry
zNkM1payjxacCiIXSQrcDw,Affordable Paralegal Solutions
kKFvz2WbItYFDo0TL5MuQg,JW Photography
8s1XOUbY9xlccgh7DZpZEg,Tucson Movers
BhqDHM4nBjXYAaDTa5ykBQ,The O Oracle 2000
iu4QK-WJIKQcISxbo-ptpw,Reata Equine Veterinary Group
V_GqyTbC-L5_-UrMcond5w,DR Air llc
jUyv6KzYbHmdV3KvbiPmvA,Hallmark Roofing
aDn90OI3HgzO8A2FO46j9Q,Mister Car Wash
LQXYptD4go9M3JNZonHMhw,Clear View Vision Care
dN7sCLA_b_VUMpi2nopi3Q,Optical Image by Dr Weisman
GHCo4xv2ANueKq_9aycsLQ,Yaquis Carpet Cleaning  LLC
Jx8vvRXwfCjkiaofXuNe8g,Wendy's
PWzig5TIVhHtyTJKhcFf_g,Tucson Realty & Trust Management Services
25oFsYCEn6jP4CdJdkEw3A,Taqueria El Cheke
SLreQZjicOqB_7MCfJ8MdQ,Biscuits Country Cafe
AzMeyPRBmm0M78yUDva-xw,Old Pueblo DJ Co.
2JBFrR3KzCfBaFl5sPwSWg,Mattress Firm Tanque Verde
J0ATohVwZi9Ym7lqnHPuFQ,Conn's HomePlus
2HmOS-rKrbMUPdLkLmUYmg,Hogan School of Real Estate
QtsmqZi1ezY-aQS1TkE5OA,Robert's Barber Lounge
STNGwWzdwhflVV1QRyg18g,Great American Steakburger
gt6dgnGtaOXm6HIBBfoFJg,XFINITY
ct0CNbZUdGU_RDm8V-oLvA,Central Arizona Freight
9N2EGZEaZSK52kViRx9GMg,Los Betos
HzQnAb1TQglpESMkdP6FCQ,HouseMaster Home Inspections
T91U3K9eJSZ14TZdaSsAEA,Van's Golf Shops
26rvYn1RPbJCBW-cW05xnQ,Sun Tran
t6lT2A-vBhbcJwRiavJZFg,Movement Culture
QTGUmPWqmojVhl7qIPhi0A,Arizona Car Corrections
avcOkMsnFse9D-DpIimYkA,U-Like Asian Buffet
A3vvP7tuNU5Tj2qII6fJIw,Candela Restaurant
7OXqtEjWfILWpaab4EM-YA,Tucson Window and Door
zt2JwrXrou8PyDELJOOA_w,Alexander Customs
a0_wSrpAqg_eHnNej273Sw,Gusto Osteria
fDaz3YbFhjD4dATuHzdBZA,Foothills Dermatology & Facial Plastic Surgery
ieTkugkUIuDpyopUGi29Dg,Om Yoga
h0Zxv2SpGNzZGZuJAiS1yA,Jackson Bar + Eatery
82hgTx1EnXJNj05rqbg2qQ,Gamestop
byVXAw7fHDnp54Qt1tRBKA,Sport Clips Haircuts of Tucson - Wetmore Center
pIMN38qbWRjr3lxB6IX8Zg,Caliber Collision
CND-z-P0kJczFqlCb-oHRw,Life Care Center of Tucson
PG9vb6SXpm0a3UBlUqPWTg,Fresh Cutz
h0qyeTWCGCGZ-cju_vIZhA,Ancient Therapies Wellness Spa
wPABxiwpUVAvwMvQLDRkcA,Fort Lowell Realty & Property Management
AQdBRwUcsYY_GKkOTjjEEg,The Vanguard Group - Exp Realty
e84mq7tIRJ8iQ5yT6rvgBw,Pima Canyon Apartments
b_MIBX3vBfdB2Sz9HqIBfw,Palm Shadows Apartments
KHwncPVH4YKRpEPoJpiB1Q,Fire + Spice Tucson
_UN1Wy9g4jA2O6lsTvXK4g,Desert West Cooling & Heating Inc
B73uHrYlkCNOIS6JwGBqYg,Barrio Cuisine
TVQUP53ASLlY7UWz3QRWhQ,CVS Pharmacy
EFmE-uiATwFD7nAiBWeW9g,Little Caesars Pizza
A9xpo_CazHqD9zLBp6hsxA,Modern Elixir
fJUQ2hB4PfreN9UlNZl4_w,Desert Dream Ice Cream
ZOpN8DhOaCV7IDDTr7G7Tg,Petco
dygflr6j51vf3-lM5pUIkw,El Dorado
uW8L6awmCyjovD9OhWPo7g,Casa Video
QlvRwArDzGNRT_0FAsOSnw,The Vitamin Shoppe
RhuYqAT45uIR2NNdDsolXQ,St Mary's Mexican Food
i4DpctAkK-KaauKYxCzA4Q,A Able Movers
_rWSlCuVT6HmKzXLj9r_rQ,Nardone Robert DC
IxP1AjJo8yqQM7SeMLeR7g,Denny's
pvQqt8VOEZu8lOHbl3hkGw,Lucky Wishbone
ZKnIuVY8LgNMbogbN04ggg,Heart of the Horse
SbdL-8NSmTWgSwdGZBa7WQ,Fresco Pizzeria
Uhs_uVUdPpZqGSBTkjPOoA,Tucson Plumbing
Ie8ACNYrJ3POhoVyuKpqtA,Red Roof Inn Tucson North - Marana
42odv0ka-Bz4yAZJ27wgGw,Flawless Salon and Medspa
gp9PRGOKR7qiRsy-vxoYVA,O' My Buns
ujscft15GkpvxcqT4FoAOg,Taco Bell
t9RaK9hkNX5B4C1TRVOLOQ,Tucson Electric Power
EjX5CZJ_2vype0z1iP0zGQ,Tucson Pool And Spa
sGy67CpJctjeCWClWqonjA,Blake's Lotaburger
lEOxwatxwXaCi8lPUTFKRQ,Indian Frybread-Manna From Heaven
u4P6hqDz6-QG9PR2Pj5KIw,Raptor Canyon Cafe
3StNEgKAwpCFR1q0urmJrw,Raijin Ramen
K1r1fGmCbrmC_V6Aj22Zew,Village Bakehouse
qoIPlZECW-aI0zZYVZtT8A,Hub On Campus Speedway
u_3Fu4wROCAzMwMoVdMVqw,Fry's
4pttw53YrhH253K15D9_wg,Jimmy John's
IfQMGRiyTb61B9uEPr704Q,TN Nails
7KA6W8vNKhNzqtn3OrL8KQ,May Flower Chinese Restaurant
qhVG2z0V6VDtOrb1E8utKA,Verizon
6ylAcm5ZHOQThhm3sU-Bsg,VIP Mortgage
RpMFkxePli-ZG-VJcuOcjA,Meatball Madness Food Truck
tP8wd-9CrI_RkHK424oifQ,Panera Bread
OR4fxnKx2urdFv2HSLfRjA,Southern Arizona Plumbing
ayKkakJwKGx5eBCYboYOHw,Taco Bell
dUy_useEo2sT8_8aOgJCcA,Riviera Wellness Massage
RLI3XcSeNSwIOdxPwBRCxA,CityWide Restoration
8aFclcpQ755XJTz8el8mnA,Cactus Overhead Garage Doors
8WBrDGUQr353RN4f0rVHAA,Bidegain Realty
uEWsfftrJ7ukPv1xyMVcrg,Savers
pOV1fyT-2ZV5nDT59wz9wA,Toxic Ranch
JN_sprx6_17CEhtbEK-AJg,Polo's Taqueria
FyHvN2aeGZyGYQrN47cE1g,Ramada Limited Tucson West
AsqWM4WNxtA1sh1xa3J_kw,Peaceful Spirit Massage and Wellness Centers
m5c_a389Wo6-qlnRH2P6JQ,"Edmonds, Husz, and Pemberton Eyecare"
sblBkFisRF2D7sZOi5gh6Q,Pandora at Park Place Mall
TRtcUUdBfO9e7wBoJLH9NA,Thai Chi Foot Massage
YjUWPpI6HXG530lwP-fb2A,Kettle Restaurant
PpyM4-ICqfw_7wI6YKUQ1Q,Serenity Nails Spa
mvo6AKk3P4gK9XceuW5nBg,Tucson Business Club
H1i2aWZKw0SRPfaDImV5XA,Wingstop
f44pSEoqD2vgoOpnp5jUZw,New Town Buffet
fpQEKdtFprof-RJx1MRR9g,Esporta Fitness
OMnPtRGmbY8qH_wIILfYKA,Postino Grant
qoFAthN001SNs6FBYL1-RA,Casa Modelo Landscaping
h6XNZ42nIgqWf_rhUkdouw,Henry's Market
8zo6B_ZylluQcC3Pi8FP3w,Safelite AutoGlass
gwNlSSV0hGgNgTqPprj4FQ,Fresh Cafe and Catering
KDC4yE8av8-A5TxgmjjUiw,Fiesta Lanes
MRhY6SqTnOrlr1Wte9c-4Q,Precise Dental
SWtIF7lowvnZPr3c9wzhzQ,A Nail Spa
U3C9HfE3hN4XneNdkK9OfQ,Banner- University Medicine Dermatology
CBeqQpVdLmq72kxX3UDU6g,Vip Nail
3-8Trn8cCvHJUqCIYDhphQ,AutoZone Auto Parts
IT4giLaBtYHSA9nh5FmDwQ,Nails By Yen
yUIzHZ4jxv5a3HyC3fA50g,Sabino Veterinary Care
QdQpt47Xg6GXZfJm-Kaebw,Hungry Howie's Pizza
glb3kBNiK2dF4ttYxaPS8g,ManorCare Health Services-Tucson
0OMGkc4IUS9jSDUm1gGJ9A,Groomingdales
4kei3JfQLLhDtxpxaIkkkQ,The Red Door Salon & Spa
ATutwWGFf7Wo-xO24LNwAw,Pappoule's
DgCqXgSG_WjreSgYaxZdVg,CataVinos
PWZe9thJ785zpROlel7rGw,Briarcrest Veterinary Care Center
mlMUCwhGacYGDTFZPZGFCA,Smart Motors
oOokBaYNi2OrlGZ_d2rYKw,Spa Solai - 6th
p3XlbP2aZa-NBRqJ4p3KLw,Seafood Time
Fhr_9C51kM9syb3hQQnUNA,Robinson Archery
iig1y9LryICt5neY6BNRXw,Buddy Heilig & Sons Electric
hLEzfH2aE8UyMm_cnS-3zQ,Kohl's
LTtmAHFW3nWLirD--VWAEw,Sam's Club
wqmAnbS2roEnhKHCHygrSw,Club 21
ad__VCer5AqNnoukCut3MQ,Al Vasey - State Farm Insurance Agent
67QczBNcTAYq8alxqwiZ5g,Subway
